params_json,pretax_cagr,aftertax_cagr,pretax_mdd,mdd_pass,is_aftertax_cagr,oos_aftertax_cagr,oos_retention,oos_pass,total_tax_paid_krw,rows,trial_id
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4100865823298243,0.38055970807354544,-0.40241494862278937,True,0.41692014291508483,0.30648168911859264,0.7351088555608946,True,3974090540.1969166,3673,coarse_0051
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.416443940521648,0.3867897384488628,-0.4065217683625494,True,0.4233820538077404,0.3122237992473895,0.7374516620139305,True,4242669549.3909984,3673,coarse_0052
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4065393144345264,0.3770330134297415,-0.40219149583959835,True,0.41649044180378714,0.29630797053417446,0.7114400254922733,True,3836862266.744234,3673,coarse_0053
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4126320684762408,0.38302456445561917,-0.40637606935278503,True,0.42309586671387356,0.3009969121798548,0.7114153927280258,True,4083197417.092837,3673,coarse_0054
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4062822796806467,0.3768450784479005,-0.40241494862278937,True,0.41692014291508483,0.2948017829869636,0.7070941234110787,True,3819525163.997816,3673,coarse_0055
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.41245668076101616,0.38289567719171935,-0.4065217683625494,True,0.4233820538077404,0.29998281607473887,0.7085392811924955,True,4070727180.81812,3673,coarse_0056
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4092591359347082,0.37968860318627895,-0.40219149583959835,True,0.4149366405290904,0.30800341043986035,0.7422902206156624,True,3947259071.196976,3673,coarse_0057
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4155272932502898,0.3858520177826821,-0.40637606935278503,True,0.42153291473988785,0.3132450475096189,0.7431093434374174,True,4207752110.841606,3673,coarse_0058
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4089959675692181,0.37949476360726275,-0.40241494862278937,True,0.4153652577163305,0.30646745797126673,0.7378264124838423,True,3929198827.7781887,3673,coarse_0059
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4153476504373339,0.38571903649021033,-0.4065217683625494,True,0.4218183792702488,0.3122101927804741,0.7401531278001726,True,4194736674.1678414,3673,coarse_0060
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4054518856585687,0.37597131885638757,-0.40219149583959835,True,0.4149366405290904,0.29629420448294064,0.7140709581711862,True,3793528081.610581,3673,coarse_0061
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.41153902623287264,0.3819571600777556,-0.40637606935278503,True,0.42153291473988785,0.3009837766776515,0.7140220043395125,True,4037067350.7467375,3673,coarse_0062
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.40519461502642984,0.3757831200890309,-0.40241494862278937,True,0.4153652577163305,0.2947880576597084,0.7097080272925256,True,3776367079.505398,3673,coarse_0063
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4113634843330576,0.3818280991667655,-0.4065217683625494,True,0.4218183792702488,0.29996970476782736,0.7111347430777644,True,4024724144.463486,3673,coarse_0064
