params_json,pretax_cagr,aftertax_cagr,pretax_mdd,mdd_pass,is_aftertax_cagr,oos_aftertax_cagr,oos_retention,oos_pass,total_tax_paid_krw,rows,trial_id,family,candidate_id,turnover,aftertax_mdd,baseline_aftertax_cagr,baseline_pretax_mdd,delta_cagr,delta_mdd,strict_pass
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4091154462718116,0.3795512105143002,-0.4021965525777491,True,0.415981239492762,0.3053195636185482,0.7339743590139975,True,3941019665.4799104,3673,coarse_0041,phase2_core,coarse_0041,,,0.3859792803756308,-0.40467363761426745,-0.006428069861330599,0.002477085036518334,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4153815458999987,0.3857124036876111,-0.4063809464296113,True,0.4225822818489766,0.3105456073170682,0.7348760718464096,True,4201065876.161236,3673,coarse_0042,phase2_core,coarse_0042,,,0.3859792803756308,-0.40467363761426745,-0.00026687668801966824,-0.0017073088153438665,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4088526507782124,0.3793577072756293,-0.4024199999715258,True,0.4164100742023777,0.3037879790811033,0.7295404167706582,True,3923003556.301177,3673,coarse_0043,phase2_core,coarse_0043,,,0.3859792803756308,-0.40467363761426745,-0.006621573100001499,0.0022536376427416682,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4152021512675166,0.3855796463823666,-0.4065266420533807,True,0.4228678930286427,0.3095136840692438,0.7319394287716214,True,4188082133.7979465,3673,coarse_0044,phase2_core,coarse_0044,,,0.3859792803756308,-0.40467363761426745,-0.00039963399326420346,-0.0018530044391132372,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4053085847188156,0.3758344386462184,-0.4021965525777491,True,0.415981239492762,0.2936348292842412,0.7058847885599188,True,3787515838.855553,3673,coarse_0045,phase2_core,coarse_0045,,,0.3859792803756308,-0.40467363761426745,-0.01014484172941238,0.002477085036518334,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4113936904038604,0.381818078898015,-0.4063809464296113,True,0.4225822818489766,0.2983099802432138,0.7059216466388066,True,4030635812.809776,3673,coarse_0046,phase2_core,coarse_0046,,,0.3859792803756308,-0.40467363761426745,-0.0041612014776157835,-0.0017073088153438665,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4050516854449768,0.3756465744966355,-0.4024199999715258,True,0.4164100742023777,0.2921329769405083,0.7015511752449342,True,3770397009.928436,3673,coarse_0047,phase2_core,coarse_0047,,,0.3859792803756308,-0.40467363761426745,-0.010332705878995263,0.0022536376427416682,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4112183956319049,0.3816892407923939,-0.4065266420533807,True,0.4228678930286427,0.2972987886782139,0.7030535861895681,True,4018322832.7614665,3673,coarse_0048,phase2_core,coarse_0048,,,0.3859792803756308,-0.40467363761426745,-0.004290039583236871,-0.0018530044391132372,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.410349518162588,0.3807532865945333,-0.4021914958395983,True,0.4164904418037871,0.3080176815995543,0.7395552230816009,True,3992336381.631828,3673,coarse_0049,phase2_core,coarse_0049,,,0.3859792803756308,-0.40467363761426745,-0.005225993781097504,0.0024821417746691554,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4166234314793064,0.3869225480032243,-0.406376069352785,True,0.4230958667138735,0.3132586776678188,0.7403964498657364,True,4255819128.311618,3673,coarse_0050,phase2_core,coarse_0050,,,0.3859792803756308,-0.40467363761426745,0.0009432676275935026,-0.0017024317385175292,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4100865823298243,0.3805597080735454,-0.4024149486227893,True,0.4169201429150848,0.3064816891185926,0.7351088555608946,True,3974090540.1969166,3673,coarse_0051,phase2_core,coarse_0051,,,0.3859792803756308,-0.40467363761426745,-0.005419572302085396,0.0022586889914781305,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.416443940521648,0.3867897384488628,-0.4065217683625494,True,0.4233820538077404,0.3122237992473895,0.7374516620139305,True,4242669549.3909984,3673,coarse_0052,phase2_core,coarse_0052,,,0.3859792803756308,-0.40467363761426745,0.0008104580732319899,-0.0018481307482819398,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4065393144345264,0.3770330134297415,-0.4021914958395983,True,0.4164904418037871,0.2963079705341744,0.7114400254922733,True,3836862266.744234,3673,coarse_0053,phase2_core,coarse_0053,,,0.3859792803756308,-0.40467363761426745,-0.008946266945889292,0.0024821417746691554,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4126320684762408,0.3830245644556191,-0.406376069352785,True,0.4230958667138735,0.3009969121798548,0.7114153927280258,True,4083197417.092837,3673,coarse_0054,phase2_core,coarse_0054,,,0.3859792803756308,-0.40467363761426745,-0.0029547159200116746,-0.0017024317385175292,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4062822796806467,0.3768450784479005,-0.4024149486227893,True,0.4169201429150848,0.2948017829869636,0.7070941234110787,True,3819525163.997816,3673,coarse_0055,phase2_core,coarse_0055,,,0.3859792803756308,-0.40467363761426745,-0.00913420192773029,0.0022586889914781305,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4124566807610161,0.3828956771917193,-0.4065217683625494,True,0.4233820538077404,0.2999828160747388,0.7085392811924955,True,4070727180.81812,3673,coarse_0056,phase2_core,coarse_0056,,,0.3859792803756308,-0.40467363761426745,-0.0030836031839114875,-0.0018481307482819398,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4092591359347082,0.3796886031862789,-0.4021914958395983,True,0.4149366405290904,0.3080034104398603,0.7422902206156624,True,3947259071.196976,3673,coarse_0057,phase2_core,coarse_0057,,,0.3859792803756308,-0.40467363761426745,-0.00629067718935189,0.0024821417746691554,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4155272932502898,0.3858520177826821,-0.406376069352785,True,0.4215329147398878,0.3132450475096189,0.7431093434374174,True,4207752110.841606,3673,coarse_0058,phase2_core,coarse_0058,,,0.3859792803756308,-0.40467363761426745,-0.000127262592948707,-0.0017024317385175292,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4089959675692181,0.3794947636072627,-0.4024149486227893,True,0.4153652577163305,0.3064674579712667,0.7378264124838423,True,3929198827.7781887,3673,coarse_0059,phase2_core,coarse_0059,,,0.3859792803756308,-0.40467363761426745,-0.006484516768368087,0.0022586889914781305,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4153476504373339,0.3857190364902103,-0.4065217683625494,True,0.4218183792702488,0.3122101927804741,0.7401531278001726,True,4194736674.1678414,3673,coarse_0060,phase2_core,coarse_0060,,,0.3859792803756308,-0.40467363761426745,-0.000260243885420508,-0.0018481307482819398,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4054518856585687,0.3759713188563875,-0.4021914958395983,True,0.4149366405290904,0.2962942044829406,0.7140709581711862,True,3793528081.610581,3673,coarse_0061,phase2_core,coarse_0061,,,0.3859792803756308,-0.40467363761426745,-0.01000796151924327,0.0024821417746691554,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4115390262328726,0.3819571600777556,-0.406376069352785,True,0.4215329147398878,0.3009837766776515,0.7140220043395125,True,4037067350.7467375,3673,coarse_0062,phase2_core,coarse_0062,,,0.3859792803756308,-0.40467363761426745,-0.004022120297875187,-0.0017024317385175292,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4051946150264298,0.3757831200890309,-0.4024149486227893,True,0.4153652577163305,0.2947880576597084,0.7097080272925256,True,3776367079.505398,3673,coarse_0063,phase2_core,coarse_0063,,,0.3859792803756308,-0.40467363761426745,-0.010196160286599865,0.0022586889914781305,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4113634843330576,0.3818280991667655,-0.4065217683625494,True,0.4218183792702488,0.2999697047678273,0.7111347430777644,True,4024724144.463486,3673,coarse_0064,phase2_core,coarse_0064,,,0.3859792803756308,-0.40467363761426745,-0.004151181208865262,-0.0018481307482819398,False
"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.059}",0.4270336447447886,0.3971196800339238,-0.4086758433287126,True,0.4399697052710689,0.309131493488235,0.7026199526573689,True,4734400904.661682,3673,fine_0001,phase2_core,fine_0001,,,0.3859792803756308,-0.40467363761426745,0.011140399658292999,-0.004002205714445151,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.059}",0.4225734902597873,0.3927340706969484,-0.4065945234270995,True,0.434185095489189,0.3077134747495567,0.7087149649917418,True,4525720725.580327,3673,fine_0002,phase2_core,fine_0002,,,0.3859792803756308,-0.40467363761426745,0.006754790321317594,-0.0019208858128320627,False
"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}",0.4160438283107244,0.386337116394718,-0.4046687159415023,True,0.4314155966003787,0.2936258629370496,0.6806102172727796,False,4232720130.890877,3673,fine_0003,phase2_core,fine_0003,,,0.3859792803756308,-0.40467363761426745,0.00035783601908723206,4.921672765167973e-06,False
"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.06}",0.4210115975086423,0.3912375280845586,-0.4084677370513826,True,0.4287451050754787,0.314712904907853,0.7340326482618365,True,4449632719.228568,3673,fine_0004,phase2_core,fine_0004,,,0.3859792803756308,-0.40467363761426745,0.005258247708927799,-0.0037940994371151726,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4166234314793064,0.3869225480032243,-0.406376069352785,True,0.4230958667138735,0.3132586776678188,0.7403964498657364,True,4255819128.311618,3673,fine_0005,phase2_core,fine_0005,,,0.3859792803756308,-0.40467363761426745,0.0009432676275935026,-0.0017024317385175292,False
"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.06}",0.4101736109385714,0.3806046388307256,-0.4044403560760539,True,0.4204389797983476,0.2990804147710224,0.7113527268914703,True,3982347004.444753,3673,fine_0006,phase2_core,fine_0006,,,0.3859792803756308,-0.40467363761426745,-0.00537464154490519,0.0002332815382135589,False
"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.061}",0.4235166012055851,0.3936842438466321,-0.4084677370513826,True,0.4323224521138686,0.3147434482381332,0.7280293833900479,True,4566105625.45369,3673,fine_0007,phase2_core,fine_0007,,,0.3859792803756308,-0.40467363761426745,0.007704963471001303,-0.0037940994371151726,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.061}",0.4191196505643995,0.3893605520014851,-0.406376069352785,True,0.4266574585008247,0.3132891168751048,0.734287214797393,True,4367183375.53011,3673,fine_0008,phase2_core,fine_0008,,,0.3859792803756308,-0.40467363761426745,0.003381271625854332,-0.0017024317385175292,False
"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.061}",0.4126572956989265,0.3830299454488541,-0.4044403560760539,True,0.4239916376665849,0.2991104400982034,0.7054630646593447,True,4086558934.897788,3673,fine_0009,phase2_core,fine_0009,,,0.3859792803756308,-0.40467363761426745,-0.002949334926776681,0.0002332815382135589,False
"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}",0.4280831896985637,0.3981461895474141,-0.4087782647657388,True,0.4408315490001113,0.3105096867077948,0.7043726507598855,True,4785549601.181019,3673,fine_0010,phase2_core,fine_0010,,,0.3859792803756308,-0.40467363761426745,0.012166909171783313,-0.004104627151471363,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.059}",0.4225010181095352,0.392705926612888,-0.4068006925474691,True,0.4346278474491649,0.3066841028976952,0.7056246043543395,True,4516763772.380164,3673,fine_0011,phase2_core,fine_0011,,,0.3859792803756308,-0.40467363761426745,0.006726646237257217,-0.002127054933201644,False
"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.059}",0.4156400642614546,0.38605429584159,-0.4049164039469496,True,0.4319763539877308,0.2915658098070131,0.6749578006190918,False,4201386180.68539,3673,fine_0012,phase2_core,fine_0012,,,0.3859792803756308,-0.40467363761426745,7.501546595922726e-05,-0.00024276633268216496,False
"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.06}",0.4220566373957861,0.3922595159234709,-0.4085705879238385,True,0.4295998327423156,0.3160972176720333,0.7357945547935912,True,4497717790.489133,3673,fine_0013,phase2_core,fine_0013,,,0.3859792803756308,-0.40467363761426745,0.0062802355478401295,-0.0038969503095710456,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.416443940521648,0.3867897384488628,-0.4065217683625494,True,0.4233820538077404,0.3122237992473895,0.7374516620139305,True,4242669549.3909984,3673,fine_0014,phase2_core,fine_0014,,,0.3859792803756308,-0.40467363761426745,0.0008104580732319899,-0.0018481307482819398,False
"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.06}",0.4096380382414055,0.3801927034657018,-0.404611844416092,True,0.4208043024097445,0.2970106079983559,0.7058164716889026,True,3947359922.439801,3673,fine_0015,phase2_core,fine_0015,,,0.3859792803756308,-0.40467363761426745,-0.005786576909929009,6.17931981754527e-05,False
"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.061}",0.4245636459791497,0.394708241243505,-0.4085705879238385,True,0.433179644932663,0.3161277589440228,0.7297844269510038,True,4615449944.592094,3673,fine_0016,phase2_core,fine_0016,,,0.3859792803756308,-0.40467363761426745,0.008728960867874225,-0.0038969503095710456,False
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.061}",0.4189398646802935,0.3892275081294765,-0.4065217683625494,True,0.4269443780753477,0.3122541777029952,0.7313696906155027,True,4353694672.626881,3673,fine_0017,phase2_core,fine_0017,,,0.3859792803756308,-0.40467363761426745,0.0032482277538457005,-0.0018481307482819398,False
"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.061}",0.4121208054586229,0.3826172745851193,-0.404611844416092,True,0.424357932880677,0.2970404222331473,0.6999761267964102,False,4050665093.481257,3673,fine_0018,phase2_core,fine_0018,,,0.3859792803756308,-0.40467363761426745,-0.003362005790511491,6.17931981754527e-05,False
"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.059}",0.4268860956305742,0.3969780133477167,-0.4086805278203361,True,0.4410319804076612,0.3064391800422736,0.6948230370029431,False,4726890699.525765,3673,fine_0019,phase2_core,fine_0019,,,0.3859792803756308,-0.40467363761426745,0.010998732972085923,-0.004006890206068647,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.059}",0.4224270506485861,0.3925935615694846,-0.4065993796049084,True,0.4352432160935469,0.305026053359418,0.7008174787814699,True,4518561635.318291,3673,fine_0020,phase2_core,fine_0020,,,0.3859792803756308,-0.40467363761426745,0.0066142811938538215,-0.001925741990640939,False
"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}",0.4158986757653966,0.3861980734953749,-0.4046736376142674,True,0.4324717048289874,0.2909698715998419,0.6728067255056612,False,4226024477.793743,3673,fine_0021,phase2_core,fine_0021,,,0.3859792803756308,-0.40467363761426745,0.00021879311974409843,5.551115123125783e-17,False
"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.06}",0.4208646491962691,0.391096629837482,-0.4084724409668776,True,0.4297996031158988,0.3120085459034112,0.7259395858941164,True,4442548155.883993,3673,fine_0022,phase2_core,fine_0022,,,0.3859792803756308,-0.40467363761426745,0.005117349461851217,-0.0037988033526101805,False
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4164775816655177,0.3867827987467296,-0.4063809464296113,True,0.4241463203772231,0.3105592717300907,0.7321984343843617,True,4249061636.105982,3673,fine_0023,phase2_core,fine_0023,,,0.3859792803756308,-0.40467363761426745,0.0008035183710988214,-0.0017073088153438665,False
"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.06}",0.4100290368365862,0.3804663546204285,-0.4044452997111547,True,0.4214875037367784,0.2964126746319673,0.703253766728702,True,3976022285.830289,3673,fine_0024,phase2_core,fine_0024,,,0.3859792803756308,-0.40467363761426745,-0.0055129257552022914,0.00022833790311271862,False
